Date,Open,High,Low,Close,Volume,Close_lag1,Daily_Return,SMA_20,SMA_50,SMA_200,RSI,BB_middle,BB_upper,BB_lower,BB_width,MACD,MACD_signal,MACD_hist,ATR,Next_Close,Spread_Direction
2006-09-19,1321.1700439453125,1322.0400390625,1312.1700439453125,1317.6400146484375,2390850000,1321.1800537109375,-0.26794523975416373,1306.0520080566407,1283.479208984375,1280.2427520751953,60.18602798423769,1306.0520080566407,1324.7652277236496,1287.3387883896319,37.42643933401769,9.324281208258753,8.820881554292104,0.5033996539666497,8.306422642299108,1325.1800537109375,1
2006-09-20,1318.280029296875,1328.530029296875,1318.280029296875,1325.1800537109375,2543070000,1317.6400146484375,0.5722381666218412,1307.3700134277344,1284.534208984375,1280.5432525634765,63.75124985171251,1307.3700134277344,1327.5909689672912,1287.1490578881776,40.44191107911365,9.735524513197106,9.003810146073103,0.7317143671240025,8.756426130022321,1318.030029296875,0
2006-09-21,1324.8900146484375,1328.18994140625,1315.449951171875,1318.030029296875,2627440000,1325.1800537109375,-0.5395511646919315,1308.6220153808595,1285.7228100585937,1280.8229528808595,59.15244242819741,1308.6220153808595,1328.1841385430305,1289.0598922186884,39.12424632434204,9.376405217503361,9.078329160359155,0.2980760571442058,9.404994419642858,1314.780029296875,0
2006-09-22,1318.030029296875,1318.030029296875,1310.93994140625,1314.780029296875,2162880000,1318.030029296875,-0.2465801178850091,1309.5580139160156,1287.1728100585938,1281.0783532714843,52.55802858524884,1309.5580139160156,1328.36624648817,1290.7497813438613,37.61646514430868,8.728931065976894,9.008449541482703,-0.27951847550580844,9.323573521205358,1326.3699951171875,1
2006-09-25,1314.780029296875,1329.3499755859375,1311.5799560546875,1326.3699951171875,2710240000,1314.780029296875,0.8815136800115919,1311.1220153808595,1288.9762109375,1281.4233532714843,57.899812278486415,1311.1220153808595,1330.0662934720772,1292.1777372896418,37.88855618243542,9.04673142790034,9.01610591876623,0.030625509134109663,10.174996512276786,1336.3499755859375,1
2006-09-26,1326.3499755859375,1336.5999755859375,1325.300048828125,1336.3499755859375,2673350000,1326.3699951171875,0.7524280936307193,1312.8505126953125,1291.0134106445312,1281.8259033203126,72.54779936089567,1312.8505126953125,1334.342886650947,1291.358138739678,42.984747911269096,9.988747459075057,9.210634226827995,0.7781132322470619,9.984279087611608,1336.5899658203125,1
2006-09-27,1336.1199951171875,1340.0799560546875,1333.5400390625,1336.5899658203125,2749190000,1336.3499755859375,0.017958636491899327,1314.4660095214845,1293.0080102539061,1282.2120031738282,78.75185711011406,1314.4660095214845,1338.0056379483954,1290.9263810945736,47.07925685382179,10.632106847391924,9.494928750940781,1.1371780964511427,9.79998779296875,1338.8800048828125,1
2006-09-28,1336.56005859375,1340.280029296875,1333.75,1338.8800048828125,2397820000,1336.5899658203125,0.17133444968626677,1316.1415100097656,1294.5894091796874,1282.6042529296874,77.97536029753603,1316.1415100097656,1341.6436323548864,1290.6393876646448,51.00424469024165,11.197680916188574,9.83547918399034,1.3622017321982334,9.829275948660714,1335.8499755859375,0
2006-09-29,1339.1500244140625,1339.8800048828125,1335.6400146484375,1335.8499755859375,2273430000,1338.8800048828125,-0.22631074374287463,1317.7430114746094,1296.32380859375,1282.9463525390624,74.59024660433356,1317.7430114746094,1343.9988707846146,1291.4871521646041,52.51171862001047,11.271473864740528,10.122678120140378,1.1487957446001502,9.315708705357142,1331.3199462890625,0
2006-10-02,1335.8199462890625,1338.5400390625,1330.280029296875,1331.3199462890625,2154480000,1335.8499755859375,-0.339112129330843,1318.7585083007812,1298.1444067382813,1283.239252319336,64.11397488249091,1318.7585083007812,1345.484735806915,1292.0322807946472,53.45245501226782,10.839469149869728,10.266036326086247,0.5734328237834809,8.852137974330358,1334.1099853515625,1
2006-10-03,1331.3199462890625,1338.31005859375,1327.0999755859375,1334.1099853515625,2682690000,1331.3199462890625,0.20956938790537283,1319.8015075683593,1299.6084057617188,1283.5551025390625,62.80741699546185,1319.8015075683593,1347.241204547154,1292.3618105895646,54.8793939575894,10.600044422123347,10.332837945293667,0.2672064768296796,9.024283272879464,1350.199951171875,1
2006-10-04,1333.81005859375,1350.199951171875,1331.47998046875,1350.199951171875,3019880000,1334.1099853515625,1.2060449286025232,1322.2985046386718,1301.2348046875,1283.9695025634765,72.04878358433974,1322.2985046386718,1351.2955860113218,1293.3014232660219,57.994162745299946,11.575192755884018,10.581308907411737,0.9938838484722812,10.017142159598214,1353.219970703125,1
2006-10-05,1349.8399658203125,1353.7900390625,1347.75,1353.219970703125,2817240000,1350.199951171875,0.2236720219570998,1325.2585021972657,1302.9312036132812,1284.4360021972657,71.91735719034855,1325.2585021972657,1354.1873753766763,1296.329629017855,57.85774635882126,12.448200071085466,10.954687140146483,1.4935129309389836,9.850716727120536,1349.5899658203125,0
2006-10-06,1353.219970703125,1353.219970703125,1344.2099609375,1349.5899658203125,2523000000,1353.219970703125,-0.26824943182935934,1327.7919982910157,1304.65900390625,1284.8858520507813,68.05634432227612,1327.7919982910157,1355.8712555952723,1299.7127409867592,56.15851460851309,12.700747292388314,11.30389917059485,1.3968481217934645,10.015005929129464,1350.6600341796875,1
2006-10-09,1349.5799560546875,1352.68994140625,1346.550048828125,1350.6600341796875,1935170000,1349.5899658203125,0.07928840510640356,1330.347998046875,1306.1012036132813,1285.3252020263672,71.6666239475067,1330.347998046875,1356.8620398131409,1303.8339562806093,53.02808353253158,12.839235642106814,11.610966464897244,1.2282691772095706,9.748570033482142,1353.4200439453125,1
2006-10-10,1350.6199951171875,1354.22998046875,1348.5999755859375,1353.4200439453125,2376140000,1350.6600341796875,0.20434526052304225,1332.3690002441406,1307.6364038085937,1285.7517022705078,69.7703196518731,1332.3690002441406,1359.4707606037418,1305.2672398845393,54.203520719202515,13.021593553906314,11.893091882699057,1.1285016712072569,9.372855050223214,1349.949951171875,0
2006-10-11,1353.280029296875,1353.969970703125,1343.5699462890625,1349.949951171875,2521000000,1353.4200439453125,-0.2563943683974057,1333.9630004882813,1309.217001953125,1286.1581518554688,73.56053397918288,1333.9630004882813,1361.272959632755,1306.6530413438077,54.61991828894725,12.739255815652996,12.062324669289847,0.6769311463631489,9.205714634486608,1362.8299560546875,1
2006-10-12,1349.93994140625,1363.760009765625,1349.93994140625,1362.8299560546875,2514350000,1349.949951171875,0.9541098076733423,1336.2904968261719,1310.925400390625,1286.6896014404297,81.05194401538614,1336.2904968261719,1365.1457790925913,1307.4352145597525,57.710564532838816,13.400339107494574,12.329927556930793,1.0704115505637812,9.686427525111608,1365.6199951171875,1
2006-10-13,1362.8199462890625,1366.6300048828125,1360.5,1365.6199951171875,2482920000,1362.8299560546875,0.2047239312655602,1338.5884948730468,1312.6323999023436,1287.226851196289,78.62025749117011,1338.5884948730468,1369.1378889626637,1308.0391007834298,61.09878817923391,13.988138658994558,12.661569777343546,1.3265688816510117,8.854997907366071,1369.06005859375,1
2006-10-16,1365.6099853515625,1370.199951171875,1364.47998046875,1369.06005859375,2305920000,1365.6199951171875,0.25190488487738527,1340.9824951171875,1314.4264013671875,1287.8000512695312,76.36617318012489,1340.9824951171875,1373.2440859511792,1308.7209042831958,64.52318166798341,14.563677403639304,13.041991302602698,1.5216861010366056,8.456429617745536,1364.050048828125,0
2006-10-17,1369.050048828125,1369.050048828125,1356.8699951171875,1364.050048828125,2519620000,1369.06005859375,-0.36594521432252725,1343.302996826172,1316.192001953125,1288.3788513183595,70.55382664295935,1343.302996826172,1375.169146928253,1311.4368467240909,63.73230020416213,14.44897134017856,13.32338731011787,1.1255840300606899,8.860011509486608,1365.800048828125,1
2006-10-18,1363.9300537109375,1372.8699951171875,1360.949951171875,1365.800048828125,2658840000,1364.050048828125,0.12829441276758224,1345.3339965820312,1318.0784033203124,1288.8638513183594,70.31383277604296,1345.3339965820312,1377.5130084163716,1313.1549847476908,64.35802366868074,14.334042414786836,13.525518331051664,0.8085240837351719,9.245012555803571,1366.9599609375,1
2006-10-19,1365.949951171875,1368.0899658203125,1362.06005859375,1366.9599609375,2619830000,1365.800048828125,0.08492546990097605,1347.7804931640626,1320.098603515625,1289.3313513183593,74.1573694038693,1347.7804931640626,1378.6317171670503,1316.929269161075,61.702448005975384,14.173176075529454,13.655049879947223,0.5181261955822318,9.37286376953125,1368.5999755859375,1
2006-10-20,1366.93994140625,1368.6600341796875,1362.0999755859375,1368.5999755859375,2526410000,1366.9599609375,0.11997532446470505,1350.4714904785155,1322.0344018554688,1289.8069512939453,80.30884658899188,1350.4714904785155,1378.4588241125552,1322.4841568444758,55.97466726807943,14.016450897632694,13.727330083484318,0.28912081414837587,9.251438685825892,1377.02001953125,1
2006-10-23,1368.5799560546875,1377.4000244140625,1363.93994140625,1377.02001953125,2480430000,1368.5999755859375,0.6152304614580828,1353.0039916992187,1324.2400024414062,1290.2648016357423,81.96028228996002,1353.0039916992187,1380.9750390472184,1325.032944351219,55.94209469599946,14.405613299218885,13.862986726631233,0.5426265725876522,9.412152971540179,1377.3800048828125,1
2006-10-24,1377.02001953125,1377.780029296875,1372.4200439453125,1377.3800048828125,2876890000,1377.02001953125,0.026142346985280618,1355.0554931640625,1326.4234033203124,1290.700951538086,76.43960282232688,1355.0554931640625,1383.8888188283718,1326.2221674997531,57.66665132861863,14.57506286355806,14.0054019540166,0.5696609095414598,8.457868303571429,1382.219970703125,1
2006-10-25,1377.3599853515625,1383.6099853515625,1376.0,1382.219970703125,2953540000,1377.3800048828125,0.3513892900401272,1357.3369934082032,1328.3562036132812,1291.1636016845703,77.24528648103124,1357.3369934082032,1387.2202450093114,1327.453741807095,59.76650320221643,14.927819050759581,14.189885373365197,0.7379336773943841,8.57000732421875,1389.0799560546875,1
2006-10-26,1382.2099609375,1389.449951171875,1379.469970703125,1389.0799560546875,2793350000,1382.219970703125,0.49630199946197884,1359.846990966797,1330.2292016601561,1291.638101196289,84.97772684023873,1359.846990966797,1391.5785789045,1328.1154030290938,63.46317587540625,15.581312683583292,14.468170835408817,1.1131418481744753,8.639290945870536,1377.3399658203125,0
2006-10-27,1388.8900146484375,1388.8900146484375,1375.8499755859375,1377.3399658203125,2458450000,1389.0799560546875,-0.8451630291836709,1361.9214904785156,1331.8264013671876,1292.094500732422,69.8747653897077,1361.9214904785156,1392.4495497184075,1331.3934312386236,61.05611847978389,14.979220865149273,14.57038084135691,0.4088400237923633,9.145725795200892,1377.9300537109375,1
2006-10-30,1377.300048828125,1381.219970703125,1373.4599609375,1377.9300537109375,2770440000,1377.3399658203125,0.042842573748558266,1364.2519958496093,1333.3390014648437,1292.5461010742188,68.8683110556466,1364.2519958496093,1391.9268595684837,1336.577132130735,55.3497274377487,14.383865672578395,14.533077807601208,-0.14921213502281283,9.297869001116071,1377.93994140625,1
2006-10-31,1377.9300537109375,1381.2099609375,1372.18994140625,1377.93994140625,2803030000,1377.9300537109375,0.0007175759964006545,1366.4434936523437,1334.9473999023437,1293.0211505126954,72.75979401500021,1366.4434936523437,1390.8125063016569,1342.0744810030305,48.738025298626326,13.754289361528436,14.377320118386654,-0.6230307568582187,9.199297223772321,1367.81005859375,0
2006-11-01,1377.760009765625,1381.949951171875,1366.260009765625,1367.81005859375,2821160000,1377.93994140625,-0.7351469035843494,1367.3239990234374,1336.3272021484374,1293.4705505371094,54.23911620396636,1367.3239990234374,1390.4633513611425,1344.1846466857323,46.278704675410154,12.296205709862079,13.961097236681741,-1.6648915268196625,9.332859584263392,1367.3399658203125,0
2006-11-02,1367.43994140625,1368.3900146484375,1362.2099609375,1367.3399658203125,2646180000,1367.81005859375,-0.03436827873022352,1368.0299987792969,1337.8142016601562,1293.8820501708985,51.524258316889956,1368.0299987792969,1390.1987233271022,1345.8612742314915,44.33744909561074,10.976204499879486,13.364118689321291,-2.387914189441805,9.336434500558036,1364.300048828125,0
2006-11-03,1367.31005859375,1371.6800537109375,1360.97998046875,1364.300048828125,2419730000,1367.3399658203125,-0.22232342125417803,1368.7655029296875,1339.1790014648439,1294.3961004638672,45.75149156486836,1368.7655029296875,1389.272020699043,1348.258985160332,41.01303553871094,9.574430065332308,12.606180964523496,-3.031750899191188,9.692156110491071,1379.780029296875,1
2006-11-06,1364.27001953125,1381.4000244140625,1364.27001953125,1379.780029296875,2533550000,1364.300048828125,1.1346463325312195,1370.221502685547,1340.872802734375,1294.9759008789063,61.828876926805265,1370.221502685547,1389.407956920506,1351.035048450588,38.372908469918,9.601933664657736,12.005331504550345,-2.403397839892609,10.045009068080358,1382.8399658203125,1
